TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
726,2023-01-26,2023,1,1,4,26,Utah,Sandy,84093,Male,Middle Aged,3,Broker Associate,1908,3,3,2,1,96,44,Average,Sale,2,0,179453.0,68542.0,4.2,35212.0,76,637
727,2022-11-16,2022,4,11,46,16,Minnesota,Saint Paul,55108,Male,Middle Aged,5,Property Manager,997,1,1,1,1,77,70,Average,Sale,2,10053,950664.0,67533.0,4.3,6906.0,98,1392
728,2022-09-22,2022,3,9,38,22,Minnesota,Monticello,58899,Male,Middle Aged,3,Listing Coordinator,4184,5,5,2,2,475,49,Average,Rental,0,9028,866173.0,15086.0,4.7,24435.0,0,0
729,2023-11-17,2023,4,11,46,17,Virginia,Norfolk,16327,Male,Senior,3,Leasing Consultant,3443,4,4,2,2,47,64,Average,Sale,0,0,380761.0,32146.0,2.7,17116.0,0,819
730,2023-10-13,2023,4,10,41,13,Michigan,Saginaw,48609,Female,Middle Aged,2,Listing Coordinator,1770,3,3,2,1,316,7,Average,Sale,2,5695,363594.0,28877.0,4.3,15250.0,100,1589
731,2022-08-12,2022,3,8,32,12,Maryland,Baltimore,21203,Female,Adult,5,Broker Associate,2425,4,4,2,1,191,7,Average,Sale,1,7241,863636.0,73345.0,3.9,1968.0,75,251
732,2022-03-27,2022,1,3,13,27,Texas,Austin,78721,Male,Middle Aged,3,Leasing Consultant,1687,3,3,2,1,20,36,Poor,Sale,3,6249,625507.0,60840.0,3.0,32847.0,127,344
733,2023-02-10,2023,1,2,6,10,Ohio,Lima,45807,Male,Middle Aged,3,Broker Associate,1679,3,3,2,1,133,39,Average,Rental,1,9378,18522.0,18745.0,2.3,48921.0,82,414
734,2023-04-20,2023,2,4,16,20,Michigan,Flint,48505,Female,Middle Aged,4,Real Estate Agent,881,1,1,1,1,156,71,Excellent,Rental,0,4897,628092.0,69197.0,4.9,44491.0,0,526
735,2022-10-15,2022,4,10,42,15,California,Stockton,95298,Male,Middle Aged,3,Leasing Consultant,4087,5,5,2,2,597,64,Average,Sale,1,8033,743654.0,72465.0,5.6,34589.0,65,1004
736,2022-06-11,2022,2,6,24,11,Indiana,Fort Wayne,46857,Female,Senior,1,Broker Associate,4979,6,6,3,2,887,29,Average,Rental,2,0,441781.0,65747.0,3.1,23452.0,51,886
737,2023-10-21,2023,4,10,42,21,Arizona,Phoenix,89514,Male,Senior,4,Real Estate Agent,589,1,1,1,1,30,48,Average,Rental,0,6243,527573.0,20622.0,2.0,34769.0,0,1098
738,2023-05-11,2023,2,5,19,11,Washington,Tacoma,98442,Female,Senior,2,Broker Associate,2652,4,4,2,1,503,27,Average,Sale,1,4185,149738.0,561101.6949152543,5.9,33105.0,108,952
739,2024-03-26,2024,1,3,13,26,Virginia,Roanoke,24029,Male,Middle Aged,2,Listing Coordinator,1538,3,3,2,1,129,3,Poor,Sale,1,10220,751404.0,26366.0,3.9,19954.0,140,1897
740,2023-03-13,2023,1,3,11,13,Arizona,Peoria,85383,Female,Adult,2,Leasing Consultant,4337,5,5,2,2,90,7,Excellent,Rental,0,16951,58937.0,67101.0,3.9000912278118007,19067.0,0,1291
741,2022-11-29,2022,4,11,48,29,Florida,Port Charlotte,33954,Female,Middle Aged,1,Leasing Consultant,1846,3,3,2,1,70,21,Poor,Rental,2,8030,970687.0,33404.0,3.1,28343.0,136,0
742,2022-10-06,2022,4,10,40,6,District of Columbia,Washington,20535,Female,Senior,2,Broker Associate,2573,4,4,2,1,512,4,Average,Sale,2,6200,428781.0,73062.0,4.4,15092.0,158,962
743,2022-11-21,2022,4,11,47,21,Ohio,Cincinnati,45264,Male,Middle Aged,5,Real Estate Agent,4042,5,5,2,2,538,28,Excellent,Sale,2,2983,30403.0,17825.0,4.2,34905.0,9,351
744,2022-03-16,2022,1,3,11,16,North Carolina,Charlotte,28225,Female,Middle Aged,1,Leasing Consultant,1308,2,2,1,1,193,73,Poor,Sale,1,7324,747675.0,37487.0,4.7,7487.0,43,370
745,2023-05-18,2023,2,5,20,18,Louisiana,Shreveport,71115,Female,Senior,5,Real Estate Agent,541,1,1,1,1,92,5,Excellent,Sale,2,0,761972.0,57066.0,2.8,41940.0,85,11
746,2022-08-13,2022,3,8,33,13,North Carolina,Gastonia,33657,Male,Adult,5,Broker Associate,3841,5,5,2,2,734,44,Excellent,Sale,0,1887,707175.4,56434.0,5.3,25549.0,0,719
747,2022-04-07,2022,2,4,14,7,Connecticut,New Haven,6505,Male,Adult,2,Listing Coordinator,4407,6,6,2,2,431,11,Poor,Rental,1,0,935161.0,70253.0,4.8,21656.0,111,332
748,2023-11-07,2023,4,11,45,7,Kansas,Shawnee Mission,66225,Female,Middle Aged,5,Real Estate Agent,1876,3,3,2,1,365,36,Poor,Sale,0,4221,318598.0,27096.0,2.4,27691.0,0,1086
749,2024-01-13,2024,1,1,2,13,Georgia,Atlanta,31196,Male,Adult,4,Broker Associate,2563,4,4,2,1,411,57,Excellent,Sale,1,0,995222.0,52238.0,4.5,28478.0,117,1730
750,2024-01-12,2024,1,1,2,12,Iowa,Des Moines,50936,Male,Middle Aged,2,Listing Coordinator,2097,3,3,2,1,260,6,Average,Sale,0,7533,297305.0,46756.0,4.0,3789.0,0,822
751,2023-05-28,2023,2,5,22,28,California,Sacramento,95852,Female,Middle Aged,4,Listing Coordinator,2869,4,4,2,1,416,32,Excellent,Rental,2,5261,771604.0,71550.0,4.8,31842.0,34,1313
752,2024-04-09,2024,2,4,15,9,Colorado,Englewood,80150,Female,Middle Aged,2,Real Estate Agent,4176,5,5,2,2,290,34,Poor,Rental,1,4432,249725.0,19596.0,2.3,21430.0,102,383
753,2023-01-12,2023,1,1,2,12,California,Sacramento,95818,Male,Middle Aged,2,Broker Associate,1844,3,3,2,1,360,38,Average,Rental,2,9251,355641.0,64344.0,2.7962413231256833,6264.0,97,1063
754,2023-06-21,2023,2,6,25,21,Ohio,Dayton,45403,Male,Adult,1,Broker Associate,3985,5,5,2,2,747,73,Poor,Rental,0,8736,451994.0,1117026.3157894737,3.8,42447.0,0,1070
755,2024-02-06,2024,1,2,6,6,Indiana,Terre Haute,47812,Male,Senior,3,Leasing Consultant,3566,4,4,2,2,152,48,Average,Sale,1,0,728959.0,27182.0,4.1,34782.0,163,62
756,2022-08-17,2022,3,8,33,17,New York,New York City,10280,Male,Middle Aged,5,Listing Coordinator,3320,4,4,2,2,341,43,Poor,Sale,1,6749,86623.0,70577.0,3.7,1701.0,59,1095
757,2022-06-23,2022,2,6,25,23,Texas,San Antonio,78230,Male,Adult,1,Property Manager,2155,3,3,2,1,220,67,Excellent,Sale,2,0,694045.4,29168.0,3.4,9435.0,38,867
758,2024-04-23,2024,2,4,17,23,Florida,Fort Lauderdale,33330,Female,Middle Aged,3,Broker Associate,2865,4,4,2,1,217,42,Excellent,Sale,1,819,583023.0,953675.6756756755,3.7,35286.0,149,856
759,2024-04-07,2024,2,4,14,7,Minnesota,Loretto,55598,Male,Senior,3,Broker Associate,2205,3,3,2,1,83,38,Average,Rental,0,0,262833.0,53049.0,2.1,17455.0,0,672
760,2024-04-16,2024,2,4,16,16,South Dakota,Sioux Falls,57105,Male,Middle Aged,5,Leasing Consultant,4480,6,6,2,2,499,52,Poor,Sale,0,2096,451011.0,463666.6666666666,5.7,26429.0,0,996
761,2022-02-21,2022,1,2,8,21,North Carolina,Greensboro,27499,Male,Middle Aged,5,Real Estate Agent,4458,6,6,2,2,509,12,Poor,Sale,2,9852,275460.0,51672.0,5.3,46639.0,110,0
762,2024-01-25,2024,1,1,4,25,Arizona,Apache Junction,85219,Male,Adult,3,Property Manager,4523,6,6,3,2,873,74,Poor,Rental,0,3156,448428.0,40169.0,5.065845241181789,37710.0,0,617
763,2022-12-08,2022,4,12,49,8,Texas,Dallas,75392,Female,Adult,3,Real Estate Agent,3935,5,5,2,2,340,9,Excellent,Sale,1,0,142030.0,59608.0,4.2,14362.0,151,480
764,2022-08-07,2022,3,8,32,7,Louisiana,Lafayette,70593,Female,Adult,5,Real Estate Agent,4916,6,6,3,2,496,39,Average,Rental,1,9200,847050.0,43811.0,4.2,39919.0,90,661
765,2022-01-30,2022,1,1,5,30,California,Berkeley,94712,Female,Senior,2,Real Estate Agent,2667,4,4,2,1,23,27,Poor,Rental,1,0,141036.0,57285.0,4.5,6056.0,55,385
766,2023-09-10,2023,3,9,37,10,Massachusetts,Springfield,1129,Female,Adult,3,Real Estate Agent,3112,4,4,2,2,293,16,Excellent,Sale,0,0,492352.0,56684.0,2.7,17905.0,0,775
767,2023-10-08,2023,4,10,41,8,Kansas,Shawnee Mission,66220,Female,Senior,4,Leasing Consultant,1234,2,2,1,1,195,8,Excellent,Rental,0,6842,74098.0,29988.0,55.46551954114979,16633.0,0,510
768,2024-06-19,2024,2,6,25,19,Missouri,Kansas City,64114,Female,Adult,2,Leasing Consultant,2322,4,4,2,1,436,10,Poor,Sale,2,12408,350767.0,48494.0,3.3,38545.0,175,1098
769,2023-08-04,2023,3,8,31,4,District of Columbia,Washington,20067,Female,Middle Aged,5,Property Manager,1548,3,3,2,1,50,40,Poor,Sale,1,5099,805930.0,54231.0,3.8,49555.0,80,0
770,2023-11-11,2023,4,11,45,11,District of Columbia,Washington,20238,Male,Middle Aged,3,Broker Associate,4578,6,6,3,2,297,55,Average,Rental,2,0,697748.0,58298.0,2.5,19387.0,131,118
771,2022-05-13,2022,2,5,19,13,New York,New York City,18789,Male,Adult,4,Broker Associate,1056,2,2,1,1,54,61,Excellent,Rental,1,184,827879.0,22824.0,3.5,40128.0,99,973
772,2022-12-14,2022,4,12,50,14,Pennsylvania,Erie,16550,Female,Senior,2,Real Estate Agent,4523,6,6,3,2,414,38,Average,Sale,1,0,467636.0,47672.0,4.8,10763.0,23,615
773,2023-05-18,2023,2,5,20,18,New York,New York City,10014,Male,Adult,4,Property Manager,1455,3,3,1,1,48,22,Average,Sale,0,0,39361.0,25859.0,3.7,9553.0,0,0
774,2023-06-09,2023,2,6,23,9,Washington,Tacoma,98464,Female,Middle Aged,1,Listing Coordinator,607,1,1,1,1,56,67,Excellent,Rental,1,2621,848663.0,27482.0,4.6,46501.0,155,660
775,2023-10-10,2023,4,10,41,10,Utah,Salt Lake City,84120,Male,Middle Aged,5,Listing Coordinator,2546,4,4,2,1,185,51,Excellent,Sale,0,11152,291563.0,57035.0,3.6,5997.0,0,422
776,2023-02-17,2023,1,2,7,17,New York,White Plains,10606,Female,Adult,1,Leasing Consultant,4751,6,6,3,2,403,37,Excellent,Rental,0,0,711023.0,66130.0,3.9,1911.0,0,220
777,2022-06-23,2022,2,6,25,23,West Virginia,Charleston,25326,Male,Senior,1,Leasing Consultant,4622,6,6,3,2,396,37,Poor,Sale,1,3582,213486.0,37661.0,2.7,42456.0,70,0
778,2023-07-15,2023,3,7,28,15,California,Los Angeles,90071,Male,Middle Aged,5,Leasing Consultant,3601,5,5,2,2,61,67,Excellent,Rental,0,730,45544.0,44671.0,4.4,49148.0,0,466
779,2022-08-28,2022,3,8,35,28,Ohio,Youngstown,44511,Female,Senior,2,Listing Coordinator,1033,1,2,1,1,28,62,Excellent,Rental,2,0,544058.0,37386.0,3.1,6280.0,60,113
780,2022-11-11,2022,4,11,45,11,California,South Lake Tahoe,96154,Female,Middle Aged,2,Property Manager,1249,2,2,1,1,144,7,Average,Sale,1,0,455686.0,393428.5714285714,4.9,19278.0,144,0
781,2022-06-27,2022,2,6,26,27,Massachusetts,Boston,2119,Female,Middle Aged,2,Leasing Consultant,1774,3,3,2,1,213,73,Average,Sale,0,5775,260126.0,42613.0,3.6,5721.0,0,0
782,2022-02-15,2022,1,2,7,15,Kansas,Wichita,67205,Male,Middle Aged,5,Real Estate Agent,4748,6,6,3,2,491,18,Average,Rental,1,0,438078.0,27051.0,2.6,9710.0,169,210
783,2024-05-19,2024,2,5,20,19,California,Petaluma,94975,Male,Adult,3,Real Estate Agent,3558,4,4,2,2,256,31,Average,Sale,0,16554,898478.0,73219.0,5.7,9848.0,0,1477
784,2023-11-23,2023,4,11,47,23,District of Columbia,Washington,20099,Female,Middle Aged,1,Listing Coordinator,2881,4,4,2,1,215,56,Average,Sale,2,5266,949950.0,67971.0,2.1,40694.0,18,1299
785,2023-04-03,2023,2,4,14,3,Florida,Orlando,32819,Male,Adult,4,Broker Associate,4641,6,6,3,2,315,43,Excellent,Sale,1,0,132999.0,53730.0,2.1,25101.0,172,1216
786,2022-12-06,2022,4,12,49,6,Texas,Houston,66493,Male,Middle Aged,3,Real Estate Agent,1712,3,3,2,1,305,56,Poor,Sale,0,1268,885559.0,61287.0,2.9,17825.0,0,0
787,2024-03-18,2024,1,3,12,18,Nevada,Carson City,89706,Female,Adult,2,Real Estate Agent,999,1,1,1,1,191,10,Excellent,Rental,2,4843,408808.0,62586.0,2.8,48301.0,156,156
788,2023-11-28,2023,4,11,48,28,Texas,Houston,77245,Male,Senior,1,Listing Coordinator,2988,4,4,2,1,291,44,Excellent,Rental,2,0,417781.6,42631.0,5.1,24669.0,140,412
789,2023-03-26,2023,1,3,13,26,Utah,Sandy,84093,Male,Middle Aged,3,Broker Associate,1908,3,3,2,1,96,44,Average,Sale,2,0,179453.0,27425.0,5.3,2218.0,135,696
790,2022-11-25,2022,4,11,47,25,Michigan,Midland,48670,Male,Middle Aged,1,Property Manager,4990,6,6,3,2,902,52,Poor,Sale,1,0,553240.0,37028.0,3.5,49265.0,17,500
791,2022-06-10,2022,2,6,23,10,Ohio,Cincinnati,45296,Male,Middle Aged,3,Leasing Consultant,4556,6,6,3,2,824,31,Average,Rental,2,8800,253897.0,15739.0,7.426583250676372,38485.0,76,923
792,2024-06-07,2024,2,6,23,7,Florida,Orlando,32854,Female,Middle Aged,5,Listing Coordinator,763,1,1,1,1,146,1,Average,Sale,0,0,302783.0,54127.0,3.4,12554.0,0,1580
793,2023-02-04,2023,1,2,5,4,Oregon,Eugene,97405,Female,Senior,3,Broker Associate,1346,2,2,1,1,154,13,Poor,Rental,0,0,899985.0,45406.0,5.2,41090.0,0,0
794,2022-06-09,2022,2,6,23,9,Kentucky,Lexington,40510,Female,Adult,4,Real Estate Agent,3573,4,4,2,2,267,59,Poor,Sale,2,0,103425.0,27343.0,5.012849657657075,37178.0,135,0
795,2022-01-28,2022,1,1,4,28,Tennessee,Memphis,38161,Female,Middle Aged,5,Property Manager,3976,5,5,2,2,138,5,Poor,Rental,2,0,670595.0,47701.0,2.3,5207.0,125,0
796,2023-12-28,2023,4,12,52,28,Texas,Mesquite,75185,Female,Adult,5,Leasing Consultant,3594,4,4,2,2,686,24,Poor,Rental,1,8985,976317.0,24300.0,2.0,23344.0,161,1365
797,2022-06-02,2022,2,6,22,2,District of Columbia,Washington,20244,Female,Senior,4,Listing Coordinator,1987,3,3,2,1,193,30,Excellent,Sale,1,1127,122986.0,68293.0,4.625590504188135,37590.0,45,0
798,2022-04-13,2022,2,4,15,13,Kansas,Shawnee Mission,66276,Female,Middle Aged,5,Real Estate Agent,729,1,1,1,1,4,54,Excellent,Rental,1,10494,351979.0,64997.0,4.4,21485.0,31,0
799,2022-12-06,2022,4,12,49,6,Illinois,Chicago,60691,Male,Adult,2,Leasing Consultant,3565,4,4,2,2,640,54,Excellent,Rental,1,2881,752190.0,20255.0,2.9,30689.0,76,0
800,2023-02-18,2023,1,2,7,18,Arizona,Glendale,85311,Female,Senior,4,Leasing Consultant,3473,4,4,2,2,328,6,Excellent,Rental,1,8722,139597.0,74660.0,4.7,28698.0,168,243
801,2023-03-02,2023,1,3,9,2,Missouri,Kansas City,64136,Female,Adult,1,Leasing Consultant,3129,4,4,2,2,318,7,Average,Sale,2,9755,510852.0,65109.0,3.1,35875.0,128,1108
802,2023-05-21,2023,2,5,21,21,Ohio,Dayton,45403,Male,Adult,1,Broker Associate,3985,5,5,2,2,747,73,Poor,Rental,0,8736,451994.0,27864.0,5.5,27847.0,0,1039
803,2023-06-08,2023,2,6,23,8,Arkansas,North Little Rock,72199,Female,Middle Aged,4,Listing Coordinator,1449,3,3,1,1,63,3,Poor,Sale,1,10284,772500.0,72815.0,4.4,7788.0,60,0
804,2023-05-04,2023,2,5,18,4,North Carolina,Greensboro,27415,Female,Senior,1,Broker Associate,4221,5,5,2,2,368,38,Average,Rental,2,8166,286513.0,67406.0,3.9,36094.0,142,296
805,2022-04-15,2022,2,4,15,15,Texas,Houston,66493,Female,Middle Aged,1,Broker Associate,2441,4,4,2,1,242,30,Average,Sale,2,5407,513601.8,55688.0,2.536200483662443,21363.0,140,0
806,2023-10-17,2023,4,10,42,17,Texas,El Paso,88514,Female,Senior,3,Real Estate Agent,4025,5,5,2,2,657,31,Average,Sale,1,1944,974221.0,43914.0,4.9,34422.0,32,1494
807,2023-07-20,2023,3,7,29,20,Florida,Bradenton,34210,Female,Middle Aged,5,Listing Coordinator,3292,4,4,2,2,301,19,Excellent,Sale,2,0,988488.0,30386.0,2.4,48307.0,66,554
808,2024-02-06,2024,1,2,6,6,Massachusetts,Springfield,1152,Female,Adult,2,Property Manager,2478,4,4,2,1,255,46,Excellent,Rental,1,0,143155.2,40527.0,5.3,20531.0,145,265
809,2023-11-10,2023,4,11,45,10,Massachusetts,Springfield,1129,Female,Adult,3,Real Estate Agent,3112,4,4,2,2,293,16,Excellent,Sale,0,0,492352.0,65687.0,4.9,33476.0,0,836
810,2022-12-23,2022,4,12,51,23,Florida,Orlando,32819,Male,Middle Aged,2,Property Manager,4169,5,5,2,2,203,71,Average,Sale,1,3834,814513.0,59921.0,4.5,16373.0,101,1140
811,2022-03-04,2022,1,3,9,4,Colorado,Denver,80217,Female,Middle Aged,2,Leasing Consultant,4533,6,6,3,2,452,51,Poor,Rental,1,7603,357692.0,52513.0,5.9,12320.0,129,76
812,2022-12-22,2022,4,12,51,22,Indiana,Indianapolis,46247,Female,Middle Aged,1,Listing Coordinator,1119,2,2,1,1,160,17,Average,Sale,1,9860,216212.0,48028.0,5.8,18060.0,130,1085
813,2023-11-13,2023,4,11,46,13,Michigan,Saginaw,48609,Female,Middle Aged,2,Listing Coordinator,1770,3,3,2,1,316,7,Average,Sale,2,5695,363594.0,33713.0,5.7,21349.0,131,1620
814,2024-02-10,2024,1,2,6,10,Utah,Salt Lake City,84120,Male,Middle Aged,5,Listing Coordinator,2546,4,4,2,1,185,51,Excellent,Sale,0,11152,291563.0,27935.0,3.6,39086.0,0,545
815,2022-02-11,2022,1,2,6,11,California,Pomona,91797,Female,Middle Aged,1,Listing Coordinator,835,1,1,1,1,118,17,Excellent,Sale,1,0,199414.0,59084.0,2.2,43895.0,64,910
816,2022-03-25,2022,1,3,12,25,Pennsylvania,Philadelphia,19151,Female,Adult,4,Leasing Consultant,1024,2,2,1,1,25,17,Excellent,Sale,1,0,202203.0,42294.0,4.8,41240.0,150,0
817,2023-04-13,2023,2,4,15,13,Virginia,Arlington,22205,Female,Adult,2,Real Estate Agent,4367,5,5,2,2,826,15,Excellent,Sale,1,7656,783914.0,28692.0,4.1,5993.0,75,1014
818,2022-09-02,2022,3,9,35,2,North Carolina,Raleigh,27690,Male,Adult,1,Leasing Consultant,2806,4,4,2,1,77,60,Average,Rental,1,4622,614371.0,35337.0,4.5,34019.0,176,1331
819,2023-05-17,2023,2,5,20,17,North Carolina,Charlotte,28247,Female,Adult,2,Leasing Consultant,3848,5,5,2,2,687,5,Excellent,Sale,1,3738,519555.0,59968.0,5.0,22282.0,83,1496
820,2023-03-29,2023,1,3,13,29,Michigan,Detroit,48258,Male,Middle Aged,5,Leasing Consultant,3180,4,4,2,2,416,41,Poor,Rental,0,0,551281.2,63312.0,5.0,43702.0,0,78
821,2022-09-25,2022,3,9,39,25,Florida,Pensacola,32520,Female,Middle Aged,1,Real Estate Agent,1129,2,2,1,1,179,4,Excellent,Rental,0,0,381599.0,57578.0,2.4,12777.0,0,829
822,2024-03-07,2024,1,3,10,7,Hawaii,Honolulu,96820,Male,Senior,4,Real Estate Agent,2142,3,3,2,1,261,69,Poor,Sale,2,11429,115892.0,44871.0,5.4,7938.0,122,1477
823,2024-03-19,2024,1,3,12,19,California,Concord,94522,Female,Adult,3,Broker Associate,685,1,1,1,1,68,24,Excellent,Rental,1,10753,154359.0,54561.0,3.4,41875.0,137,507
824,2024-04-04,2024,2,4,14,4,Virginia,Falls Church,22047,Female,Adult,2,Leasing Consultant,2058,3,3,2,1,292,45,Average,Rental,1,6769,669815.0,60123.0,3.2,23339.0,101,1734
825,2022-04-08,2022,2,4,14,8,Arizona,Glendale,85311,Male,Senior,3,Property Manager,4810,6,6,3,2,491,53,Excellent,Sale,0,0,293011.0,53631.0,3.1,48910.0,0,511
826,2023-10-13,2023,4,10,41,13,New York,New York City,10029,Female,Middle Aged,3,Leasing Consultant,4402,6,6,2,2,345,71,Poor,Rental,0,0,60125.0,15111.0,4.0,19978.0,0,614
827,2024-04-07,2024,2,4,14,7,Florida,Lake Worth,33467,Female,Adult,4,Real Estate Agent,3992,5,5,2,2,373,8,Excellent,Sale,2,9969,655721.0,18973.0,3.8,26830.0,92,1723
828,2024-05-21,2024,2,5,21,21,Texas,Amarillo,79165,Female,Adult,3,Leasing Consultant,3222,4,4,2,2,462,52,Poor,Sale,1,0,809242.0,42973.0,5.4,38144.0,100,261
829,2022-07-30,2022,3,7,31,30,Texas,Lubbock,79405,Male,Adult,2,Leasing Consultant,2919,4,4,2,1,220,39,Average,Rental,1,8525,389307.0,28536.0,4.2,12682.0,143,492
830,2022-05-27,2022,2,5,21,27,Massachusetts,Boston,2119,Female,Middle Aged,2,Leasing Consultant,1774,3,3,2,1,213,73,Average,Sale,0,5775,260126.0,31677.0,3.6,12741.0,0,0
831,2022-10-19,2022,4,10,42,19,Virginia,Richmond,23228,Female,Senior,5,Real Estate Agent,1474,3,3,1,1,209,67,Average,Sale,1,9424,369776.0,28160.0,2.6,43910.0,10,0
832,2023-06-06,2023,2,6,23,6,California,San Bernardino,92415,Male,Senior,1,Listing Coordinator,3514,4,4,2,2,48,70,Average,Sale,2,12753,795396.0,37722.0,3.4,3684.0,117,206
833,2023-02-13,2023,1,2,7,13,Arizona,Peoria,85383,Female,Adult,2,Leasing Consultant,4337,5,5,2,2,90,7,Excellent,Rental,0,16951,58937.0,43700.0,4.4,23642.0,0,1263
834,2023-03-13,2023,1,3,11,13,New York,Jamaica,11407,Female,Adult,1,Leasing Consultant,603,1,1,1,1,71,73,Excellent,Rental,0,0,807831.0,31228.0,4.7,24290.0,0,90
835,2022-12-19,2022,4,12,51,19,Virginia,Richmond,23203,Male,Adult,1,Leasing Consultant,1419,3,3,1,1,281,28,Excellent,Sale,0,2037,396611.0,15202.0,3.3,39089.0,0,1165
836,2023-11-20,2023,4,11,47,20,Maryland,Silver Spring,20910,Male,Middle Aged,2,Listing Coordinator,1999,3,3,2,1,156,44,Poor,Rental,1,0,552887.0,48341.0,4.4,41311.0,76,134
837,2024-03-25,2024,1,3,13,25,Arizona,Apache Junction,85219,Male,Adult,3,Property Manager,4523,6,6,3,2,873,74,Poor,Rental,0,3156,448428.0,61408.0,4.1,4341.0,0,677
838,2022-01-12,2022,1,1,2,12,New York,Brooklyn,11231,Male,Adult,5,Leasing Consultant,2715,4,4,2,1,214,68,Average,Rental,2,2845,682312.0,31365.0,4.7,20914.0,109,872
839,2023-12-30,2023,4,12,52,30,Nevada,Reno,89550,Male,Senior,5,Broker Associate,3541,4,4,2,2,49,26,Poor,Rental,1,0,365695.0,51530.0,5.5,4658.0,83,1668
840,2023-04-30,2023,2,4,18,30,Nevada,Las Vegas,89160,Male,Senior,2,Broker Associate,2869,4,4,2,1,309,66,Average,Sale,1,5390,113980.0,36676.0,4.2,10530.0,128,1486
841,2023-01-22,2023,1,1,4,22,Wisconsin,Green Bay,54305,Female,Senior,3,Real Estate Agent,538,1,1,1,1,85,73,Average,Sale,2,0,872689.0,58745.0,2.9,38204.0,67,1395
842,2023-06-20,2023,2,6,25,20,Virginia,Norfolk,23551,Female,Adult,3,Listing Coordinator,3952,5,5,2,2,450,15,Average,Rental,1,4093,232530.0,37422.0,4.4,6419.0,88,61
843,2023-06-09,2023,2,6,23,9,Arkansas,North Little Rock,53793,Female,Adult,1,Real Estate Agent,957,1,1,1,1,72,2,Poor,Sale,0,6534,517224.0,19177.0,4.8,13995.0,0,1332
844,2023-09-18,2023,3,9,38,18,New York,New York City,10014,Male,Adult,4,Property Manager,1455,3,3,1,1,48,22,Average,Sale,0,0,39361.0,36826.0,5.0,1305.0,0,0
845,2022-03-30,2022,1,3,13,30,South Carolina,Columbia,29240,Male,Middle Aged,3,Leasing Consultant,4734,6,6,3,2,416,37,Average,Sale,1,0,201352.0,47233.0,4.5,3036.0,99,0
846,2022-10-15,2022,4,10,42,15,Pennsylvania,Philadelphia,19151,Female,Senior,5,Real Estate Agent,4685,6,6,3,2,401,54,Excellent,Sale,2,2753,906056.0,31742.0,2.4,1106.0,21,907
847,2023-12-18,2023,4,12,51,18,Massachusetts,Boston,17626,Male,Adult,5,Leasing Consultant,1368,2,2,1,1,146,20,Average,Rental,0,3027,127671.0,18797.0,4.1,21819.0,0,1632
848,2023-08-17,2023,3,8,33,17,Nebraska,Omaha,68144,Male,Adult,4,Real Estate Agent,1270,2,2,1,1,174,56,Excellent,Sale,0,1748,552705.0,72099.0,3.9,5436.0,0,184
849,2023-02-24,2023,1,2,8,24,Missouri,Springfield,65810,Male,Adult,3,Broker Associate,3471,4,4,2,2,318,29,Excellent,Sale,0,5447,88005.0,69115.0,4.6,13454.0,0,126
850,2024-06-09,2024,2,6,23,9,Colorado,Englewood,80150,Female,Middle Aged,2,Real Estate Agent,4176,5,5,2,2,290,34,Poor,Rental,1,4432,249725.0,40702.0,4.4,20132.0,163,444
851,2023-11-11,2023,4,11,45,11,California,Los Angeles,90040,Female,Middle Aged,3,Real Estate Agent,4668,6,6,3,2,109,65,Average,Rental,0,8034,503914.0,29497.0,2.3,22319.0,0,351
852,2022-04-04,2022,2,4,14,4,Iowa,Cedar Rapids,52410,Female,Middle Aged,3,Listing Coordinator,2816,4,4,2,1,231,35,Excellent,Sale,1,2009,272109.0,26977.0,3.7,17911.0,97,0
853,2024-03-09,2024,1,3,10,9,Georgia,Valdosta,31605,Male,Middle Aged,5,Property Manager,780,1,1,1,1,142,11,Excellent,Rental,0,8288,788523.0,37354.0,3.3,38541.0,0,548
854,2024-02-21,2024,1,2,8,21,Texas,Pasadena,77505,Male,Senior,2,Real Estate Agent,4098,5,5,2,2,428,54,Excellent,Rental,0,4204,93802.0,43995.0,5.8,39937.0,0,64
855,2023-08-15,2023,3,8,33,15,Florida,Brooksville,34605,Male,Middle Aged,1,Listing Coordinator,3997,5,5,2,2,386,21,Poor,Rental,2,7527,491361.4,39084.0,2.9,37517.0,139,1074
856,2022-11-13,2022,4,11,46,13,New York,Brooklyn,11215,Female,Adult,1,Leasing Consultant,2802,4,4,2,1,357,23,Average,Rental,1,8803,901799.0,58344.0,5.8,31428.0,177,313
857,2022-06-13,2022,2,6,24,13,New York,Syracuse,13217,Female,Adult,4,Broker Associate,3581,4,4,2,2,383,31,Average,Sale,1,0,113755.0,1062279.0697674418,4.3,45678.0,27,0
858,2022-03-19,2022,1,3,12,19,Utah,Ogden,84403,Female,Middle Aged,2,Listing Coordinator,4881,6,6,3,2,81,35,Poor,Rental,1,5093,954959.0,60312.0,2.4,45490.0,114,22
